anio;Cod.Dep;Dep;edad;Hombres;Mujeres
1985;50;Meta;33;2607;2255
1985;50;Meta;34;2208;2004
1985;50;Meta;35;4001;3645
1985;50;Meta;36;2333;2269
1985;50;Meta;37;2127;1954
1985;50;Meta;38;3109;2619
1985;50;Meta;39;1978;1631
1985;50;Meta;40;4090;3184
1985;50;Meta;41;1086;762
1985;50;Meta;42;2374;1743
1985;50;Meta;43;1851;1389
1985;50;Meta;44;1336;1173
1985;50;Meta;45;3046;2445
1985;50;Meta;46;1266;1003
1985;50;Meta;47;1275;932
1985;50;Meta;48;1934;1486
1985;50;Meta;49;1161;904
1985;50;Meta;50;2898;2265
1985;50;Meta;51;767;507
1985;50;Meta;52;1516;1070
1985;50;Meta;53;1176;918
1985;50;Meta;54;1069;898
1985;50;Meta;55;1816;1397
1985;50;Meta;56;1026;756
1985;50;Meta;57;674;557
1985;50;Meta;58;936;764
1985;50;Meta;59;524;357
1985;50;Meta;60;1894;1522
1985;50;Meta;61;347;205
1985;50;Meta;62;736;440
1985;50;Meta;63;655;448
1985;50;Meta;64;479;395
1985;50;Meta;65;1100;924
1985;50;Meta;66;435;294
1985;50;Meta;67;382;338
1985;50;Meta;68;457;354
1985;50;Meta;69;215;171
1985;50;Meta;70;867;705
1985;50;Meta;71;166;103
1985;50;Meta;72;336;246
1985;50;Meta;73;335;168
1985;50;Meta;74;224;151
1985;50;Meta;75;426;391
1985;50;Meta;76;181;125
1985;50;Meta;77;120;99
1985;50;Meta;78;172;116
1985;50;Meta;79;68;62
1985;50;Meta;80;278;246
1985;50;Meta;81;57;32
1985;50;Meta;82;81;69
1985;50;Meta;83;70;45
1985;50;Meta;84;72;41
1985;50;Meta;85;137;130
1985;50;Meta;86;35;31
1985;50;Meta;87;33;24
1985;50;Meta;88;13;28
1985;50;Meta;89;11;15
1985;50;Meta;90;133;166
1985;52;Nariño;0;11475;11109
1985;52;Nariño;1;10887;10495
1985;52;Nariño;2;13515;13180
1985;52;Nariño;3;14089;14345
1985;52;Nariño;4;14671;14357
1985;52;Nariño;5;15088;14605
1985;52;Nariño;6;14092;14008
1985;52;Nariño;7;13969;13703
1985;52;Nariño;8;14446;14042
1985;52;Nariño;9;11747;11632
1985;52;Nariño;10;14869;14214
1985;52;Nariño;11;10985;10461
1985;52;Nariño;12;15108;13939
1985;52;Nariño;13;12558;12256
1985;52;Nariño;14;12543;12362
1985;52;Nariño;15;13466;13732
1985;52;Nariño;16;11935;12272
1985;52;Nariño;17;11454;11338
1985;52;Nariño;18;13557;13679
1985;52;Nariño;19;8770;9034
1985;52;Nariño;20;12153;13380
1985;52;Nariño;21;6584;6831
1985;52;Nariño;22;10111;10807
1985;52;Nariño;23;8615;8870
1985;52;Nariño;24;7601;8361
1985;52;Nariño;25;10590;11788
1985;52;Nariño;26;6396;7121
1985;52;Nariño;27;6237;6805
1985;52;Nariño;28;7902;8590
1985;52;Nariño;29;4560;5179
1985;52;Nariño;30;11245;12382
1985;52;Nariño;31;3054;3248
1985;52;Nariño;32;6165;6433
1985;52;Nariño;33;4660;5084
1985;52;Nariño;34;4036;4332
1985;52;Nariño;35;9530;10211
1985;52;Nariño;36;4834;5347
1985;52;Nariño;37;4180;4664
1985;52;Nariño;38;6448;6966
1985;52;Nariño;39;3509;3907
1985;52;Nariño;40;9874;10448
1985;52;Nariño;41;2128;2015
1985;52;Nariño;42;4429;4370
1985;52;Nariño;43;3247;3314
1985;52;Nariño;44;2560;2721
1985;52;Nariño;45;7793;8598
1985;52;Nariño;46;2694;2918
1985;52;Nariño;47;2584;2678
1985;52;Nariño;48;4086;4409
1985;52;Nariño;49;2183;2370
1985;52;Nariño;50;7499;8792
1985;52;Nariño;51;1397;1351
1985;52;Nariño;52;3169;3166
1985;52;Nariño;53;2146;2310
1985;52;Nariño;54;2136;2369
1985;52;Nariño;55;5198;5710
1985;52;Nariño;56;2406;2277
1985;52;Nariño;57;1525;1634
1985;52;Nariño;58;2343;2540
1985;52;Nariño;59;1093;1118
1985;52;Nariño;60;6910;7197
1985;52;Nariño;61;809;734
1985;52;Nariño;62;1654;1561
1985;52;Nariño;63;1427;1293
1985;52;Nariño;64;1190;1168
1985;52;Nariño;65;3626;3882
1985;52;Nariño;66;1143;1011
1985;52;Nariño;67;972;856
1985;52;Nariño;68;1347;1404
1985;52;Nariño;69;603;560
1985;52;Nariño;70;3758;4136
1985;52;Nariño;71;461;390
1985;52;Nariño;72;981;909
1985;52;Nariño;73;787;629
1985;52;Nariño;74;661;608
1985;52;Nariño;75;1998;1996
1985;52;Nariño;76;654;587
1985;52;Nariño;77;398;433
1985;52;Nariño;78;685;718
1985;52;Nariño;79;318;316
1985;52;Nariño;80;1536;1926
1985;52;Nariño;81;194;201
1985;52;Nariño;82;316;322
1985;52;Nariño;83;232;338
1985;52;Nariño;84;249;253
1985;52;Nariño;85;653;863
1985;52;Nariño;86;177;186
1985;52;Nariño;87;108;123
1985;52;Nariño;88;103;128
1985;52;Nariño;89;69;69
1985;52;Nariño;90;768;1213
1985;54;Norte de Santander;0;10980;10711
1985;54;Norte de Santander;1;10637;10167
1985;54;Norte de Santander;2;12197;11733
1985;54;Norte de Santander;3;12608;12305
1985;54;Norte de Santander;4;12826;12391
1985;54;Norte de Santander;5;12822;12369
1985;54;Norte de Santander;6;12062;11799
1985;54;Norte de Santander;7;12107;11813
1985;54;Norte de Santander;8;12190;11368
1985;54;Norte de Santander;9;10553;10453
1985;54;Norte de Santander;10;12160;11503
1985;54;Norte de Santander;11;10271;10096
1985;54;Norte de Santander;12;12243;11056
1985;54;Norte de Santander;13;11054;10999
1985;54;Norte de Santander;14;11092;11031
1985;54;Norte de Santander;15;10647;11461
1985;54;Norte de Santander;16;10006;10482
1985;54;Norte de Santander;17;10132;10826
1985;54;Norte de Santander;18;11179;11564
1985;54;Norte de Santander;19;8253;9157
1985;54;Norte de Santander;20;10074;11251
1985;54;Norte de Santander;21;6595;7044
1985;54;Norte de Santander;22;9382;10119
1985;54;Norte de Santander;23;8427;8876
1985;54;Norte de Santander;24;7870;8266
1985;54;Norte de Santander;25;9069;9746
1985;54;Norte de Santander;26;6154;7031
1985;54;Norte de Santander;27;6354;6831
1985;54;Norte de Santander;28;7228;7502
1985;54;Norte de Santander;29;4987;5213
1985;54;Norte de Santander;30;9097;9396
1985;54;Norte de Santander;31;3353;3423
1985;54;Norte de Santander;32;5815;5973
1985;54;Norte de Santander;33;5283;4959
1985;54;Norte de Santander;34;4472;4302
1985;54;Norte de Santander;35;7372;7485
1985;54;Norte de Santander;36;4306;4543
1985;54;Norte de Santander;37;3924;4194
1985;54;Norte de Santander;38;5277;5218
1985;54;Norte de Santander;39;3485;3343
1985;54;Norte de Santander;40;6988;6841
1985;54;Norte de Santander;41;1958;1830
1985;54;Norte de Santander;42;4074;3736
1985;54;Norte de Santander;43;3511;3133
1985;54;Norte de Santander;44;2557;2613
1985;54;Norte de Santander;45;5705;5797
1985;54;Norte de Santander;46;2501;2512
1985;54;Norte de Santander;47;2470;2551
1985;54;Norte de Santander;48;3480;3382
1985;54;Norte de Santander;49;2093;2030
1985;54;Norte de Santander;50;5369;5606
1985;54;Norte de Santander;51;1428;1369
1985;54;Norte de Santander;52;2831;2619
1985;54;Norte de Santander;53;2276;2330
1985;54;Norte de Santander;54;2266;2269
1985;54;Norte de Santander;55;3673;3778
1985;54;Norte de Santander;56;2082;2029
1985;54;Norte de Santander;57;1544;1592
1985;54;Norte de Santander;58;1870;1898
1985;54;Norte de Santander;59;1060;1006
1985;54;Norte de Santander;60;4363;4708
1985;54;Norte de Santander;61;748;727
1985;54;Norte de Santander;62;1424;1326
1985;54;Norte de Santander;63;1345;1364
1985;54;Norte de Santander;64;1186;1196
1985;54;Norte de Santander;65;2482;2765
1985;54;Norte de Santander;66;979;926
1985;54;Norte de Santander;67;975;905
1985;54;Norte de Santander;68;997;1084
1985;54;Norte de Santander;69;583;566
1985;54;Norte de Santander;70;2306;2671
1985;54;Norte de Santander;71;459;416
1985;54;Norte de Santander;72;861;789
1985;54;Norte de Santander;73;694;708
1985;54;Norte de Santander;74;666;580
1985;54;Norte de Santander;75;1284;1394
1985;54;Norte de Santander;76;458;427
1985;54;Norte de Santander;77;341;307
1985;54;Norte de Santander;78;431;445
1985;54;Norte de Santander;79;230;251
1985;54;Norte de Santander;80;852;1191
1985;54;Norte de Santander;81;167;158
1985;54;Norte de Santander;82;222;229
1985;54;Norte de Santander;83;205;203
1985;54;Norte de Santander;84;154;226
1985;54;Norte de Santander;85;316;487
1985;54;Norte de Santander;86;109;130
1985;54;Norte de Santander;87;61;102
1985;54;Norte de Santander;88;63;79
1985;54;Norte de Santander;89;46;68
1985;54;Norte de Santander;90;468;782
1985;63;Quindio;0;3683;3554
1985;63;Quindio;1;3715;3497
1985;63;Quindio;2;4165;4020
1985;63;Quindio;3;4636;4428
1985;63;Quindio;4;4594;4481
1985;63;Quindio;5;4862;4579
1985;63;Quindio;6;4386;4342
1985;63;Quindio;7;4442;4265
1985;63;Quindio;8;4255;3981
1985;63;Quindio;9;3804;3749
1985;63;Quindio;10;4072;3781
1985;63;Quindio;11;3636;3599
1985;63;Quindio;12;4196;3862
1985;63;Quindio;13;3800;4004
1985;63;Quindio;14;4054;4283
1985;63;Quindio;15;4218;4489
1985;63;Quindio;16;4037;4502
1985;63;Quindio;17;4380;4627
1985;63;Quindio;18;5003;4862
1985;63;Quindio;19;4043;4349
1985;63;Quindio;20;4183;4915
1985;63;Quindio;21;3232;3794
1985;63;Quindio;22;4169;4647
1985;63;Quindio;23;4079;4302
1985;63;Quindio;24;3616;3991
1985;63;Quindio;25;4102;4672
1985;63;Quindio;26;3082;3507
1985;63;Quindio;27;3012;3412
1985;63;Quindio;28;3585;3702
1985;63;Quindio;29;2552;2844
1985;63;Quindio;30;4285;4483
1985;63;Quindio;31;1917;1901
1985;63;Quindio;32;2958;3193
1985;63;Quindio;33;2677;2497
1985;63;Quindio;34;2235;2166
1985;63;Quindio;35;3277;3470
1985;63;Quindio;36;2102;2280
1985;63;Quindio;37;1972;2110
1985;63;Quindio;38;2575;2675
1985;63;Quindio;39;1792;1762
1985;63;Quindio;40;3198;3052
1985;63;Quindio;41;1043;996
1985;63;Quindio;42;2035;1911
1985;63;Quindio;43;1589;1565
1985;63;Quindio;44;1195;1223
1985;63;Quindio;45;2534;2489
1985;63;Quindio;46;1083;1154
1985;63;Quindio;47;1221;1222
1985;63;Quindio;48;1633;1689
1985;63;Quindio;49;1097;1175
1985;63;Quindio;50;2546;2700
1985;63;Quindio;51;855;794
1985;63;Quindio;52;1470;1406
1985;63;Quindio;53;1173;1158
1985;63;Quindio;54;1199;1169
1985;63;Quindio;55;1890;1866
1985;63;Quindio;56;1049;1089
1985;63;Quindio;57;828;799
1985;63;Quindio;58;1102;1053
1985;63;Quindio;59;631;576
1985;63;Quindio;60;2085;1913
1985;63;Quindio;61;449;399
1985;63;Quindio;62;808;699
1985;63;Quindio;63;784;743
1985;63;Quindio;64;652;584
1985;63;Quindio;65;1332;1289
1985;63;Quindio;66;426;437
1985;63;Quindio;67;463;418
1985;63;Quindio;68;565;475
1985;63;Quindio;69;330;287
1985;63;Quindio;70;969;936
1985;63;Quindio;71;234;181
1985;63;Quindio;72;444;371
1985;63;Quindio;73;335;270
1985;63;Quindio;74;285;237
1985;63;Quindio;75;569;502
1985;63;Quindio;76;238;188
1985;63;Quindio;77;138;126
1985;63;Quindio;78;238;191
1985;63;Quindio;79;128;121
1985;63;Quindio;80;344;389
1985;63;Quindio;81;80;65
1985;63;Quindio;82;137;112
1985;63;Quindio;83;109;83
1985;63;Quindio;84;82;104
1985;63;Quindio;85;216;172
1985;63;Quindio;86;58;70
1985;63;Quindio;87;48;44
1985;63;Quindio;88;32;39
1985;63;Quindio;89;22;36
1985;63;Quindio;90;157;205
1985;66;Risaralda;0;6205;5929
1985;66;Risaralda;1;6424;6180
1985;66;Risaralda;2;7356;6824
1985;66;Risaralda;3;7844;7787
1985;66;Risaralda;4;8024;7694
1985;66;Risaralda;5;8152;7692
1985;66;Risaralda;6;7714;7565
1985;66;Risaralda;7;7679;7344
1985;66;Risaralda;8;7094;6711
1985;66;Risaralda;9;6467;6237
1985;66;Risaralda;10;6818;6541
1985;66;Risaralda;11;6192;6084
1985;66;Risaralda;12;6970;6562
1985;66;Risaralda;13;6710;6402
1985;66;Risaralda;14;6876;6720
1985;66;Risaralda;15;6904;7452
1985;66;Risaralda;16;6808;7242
1985;66;Risaralda;17;6833;7344
1985;66;Risaralda;18;7732;8078
1985;66;Risaralda;19;6236;6948
1985;66;Risaralda;20;7078;8230
1985;66;Risaralda;21;5575;6156
1985;66;Risaralda;22;7056;7837
1985;66;Risaralda;23;6621;7175
1985;66;Risaralda;24;6294;6732
1985;66;Risaralda;25;6626;7484
1985;66;Risaralda;26;5062;5697
1985;66;Risaralda;27;5154;5607
1985;66;Risaralda;28;6065;6298
1985;66;Risaralda;29;4409;4793
1985;66;Risaralda;30;6955;7426
1985;66;Risaralda;31;3174;3168
1985;66;Risaralda;32;4879;5148
1985;66;Risaralda;33;4433;4193
1985;66;Risaralda;34;3755;3850
1985;66;Risaralda;35;5253;5529
1985;66;Risaralda;36;3594;3677
1985;66;Risaralda;37;3325;3467
1985;66;Risaralda;38;4459;4272
1985;66;Risaralda;39;2981;3077
1985;66;Risaralda;40;5021;5016
1985;66;Risaralda;41;1766;1703
1985;66;Risaralda;42;3275;3140
1985;66;Risaralda;43;2710;2653
1985;66;Risaralda;44;2061;2062
1985;66;Risaralda;45;3912;4031
1985;66;Risaralda;46;1920;2020
1985;66;Risaralda;47;1911;2032
1985;66;Risaralda;48;2636;2766
1985;66;Risaralda;49;1821;1870
1985;66;Risaralda;50;3801;4029
1985;66;Risaralda;51;1331;1216
1985;66;Risaralda;52;2367;2250
1985;66;Risaralda;53;1855;1851
1985;66;Risaralda;54;1861;1953
1985;66;Risaralda;55;2782;2867
1985;66;Risaralda;56;1783;1686
1985;66;Risaralda;57;1336;1288
1985;66;Risaralda;58;1759;1614
1985;66;Risaralda;59;1108;1066
1985;66;Risaralda;60;3018;2914
1985;66;Risaralda;61;680;642
1985;66;Risaralda;62;1236;1150
1985;66;Risaralda;63;1205;1139
1985;66;Risaralda;64;1017;951
1985;66;Risaralda;65;1847;1908
1985;66;Risaralda;66;704;734
1985;66;Risaralda;67;803;674
1985;66;Risaralda;68;918;801
1985;66;Risaralda;69;520;484
1985;66;Risaralda;70;1478;1378
1985;66;Risaralda;71;368;319
1985;66;Risaralda;72;718;597
1985;66;Risaralda;73;559;456
1985;66;Risaralda;74;540;458
1985;66;Risaralda;75;830;833
1985;66;Risaralda;76;372;357
1985;66;Risaralda;77;265;265
1985;66;Risaralda;78;368;343
1985;66;Risaralda;79;219;191
1985;66;Risaralda;80;469;577
1985;66;Risaralda;81;142;133
1985;66;Risaralda;82;205;216
1985;66;Risaralda;83;168;167
1985;66;Risaralda;84;164;143
1985;66;Risaralda;85;317;334
1985;66;Risaralda;86;82;92
1985;66;Risaralda;87;70;67
1985;66;Risaralda;88;61;50
1985;66;Risaralda;89;41;30
1985;66;Risaralda;90;224;373
1985;68;Santander;0;16255;15738
1985;68;Santander;1;16309;15293
1985;68;Santander;2;18119;17229
1985;68;Santander;3;19266;18770
1985;68;Santander;4;19353;18600
1985;68;Santander;5;19944;19080
1985;68;Santander;6;18424;17805
1985;68;Santander;7;18539;17644
1985;68;Santander;8;18348;17659
1985;68;Santander;9;16831;16347
1985;68;Santander;10;18561;17871
1985;68;Santander;11;16277;15895
1985;68;Santander;12;18787;17436
1985;68;Santander;13;17318;17343
1985;68;Santander;14;17925;17511
1985;68;Santander;15;17869;18725
1985;68;Santander;16;16649;17632
1985;68;Santander;17;16816;17884
1985;68;Santander;18;18984;19163
1985;68;Santander;19;13979;15347
1985;68;Santander;20;17235;18560
1985;68;Santander;21;11900;12656
1985;68;Santander;22;16179;16855
1985;68;Santander;23;13888;14448
1985;68;Santander;24;12816;13557
1985;68;Santander;25;14234;15952
1985;68;Santander;26;10172;11469
1985;68;Santander;27;10264;11171
1985;68;Santander;28;11910;12337
1985;68;Santander;29;8197;8746
1985;68;Santander;30;14392;15081
1985;68;Santander;31;5696;5790
1985;68;Santander;32;9672;10028
1985;68;Santander;33;8289;7890
1985;68;Santander;34;7182;7226
1985;68;Santander;35;11795;12364
1985;68;Santander;36;7280;7708
1985;68;Santander;37;6573;7179
1985;68;Santander;38;8990;8994
1985;68;Santander;39;5716;6000
1985;68;Santander;40;11027;11099
1985;68;Santander;41;3529;3167
1985;68;Santander;42;6872;6560
1985;68;Santander;43;5561;5427
1985;68;Santander;44;4350;4632
1985;68;Santander;45;9191;9325
1985;68;Santander;46;3999;4201
1985;68;Santander;47;3951;4241
1985;68;Santander;48;5678;5997
1985;68;Santander;49;3660;3739
1985;68;Santander;50;8602;9632
1985;68;Santander;51;2652;2486
1985;68;Santander;52;4918;4789
1985;68;Santander;53;3879;3917
1985;68;Santander;54;3755;3884
1985;68;Santander;55;6474;6809
1985;68;Santander;56;3712;3675
1985;68;Santander;57;2755;2755
1985;68;Santander;58;3503;3615
1985;68;Santander;59;1965;2020
1985;68;Santander;60;6932;7709
1985;68;Santander;61;1428;1378
1985;68;Santander;62;2673;2683
1985;68;Santander;63;2651;2748
1985;68;Santander;64;2237;2372
1985;68;Santander;65;4711;5285
1985;68;Santander;66;1742;1794
1985;68;Santander;67;1739;1769
1985;68;Santander;68;2013;2195
1985;68;Santander;69;1145;1196
1985;68;Santander;70;3921;4513
1985;68;Santander;71;820;747
1985;68;Santander;72;1629;1623
1985;68;Santander;73;1296;1357
1985;68;Santander;74;1210;1124
1985;68;Santander;75;2195;2623
1985;68;Santander;76;914;872
1985;68;Santander;77;590;617
1985;68;Santander;78;850;951
1985;68;Santander;79;523;509
1985;68;Santander;80;1349;1960
1985;68;Santander;81;338;345
1985;68;Santander;82;383;475
1985;68;Santander;83;347;447
1985;68;Santander;84;336;441
1985;68;Santander;85;678;916
1985;68;Santander;86;198;295
1985;68;Santander;87;144;192
1985;68;Santander;88;135;163
1985;68;Santander;89;110;114
1985;68;Santander;90;588;1069
1985;70;Sucre;0;7023;6682
1985;70;Sucre;1;6179;5869
1985;70;Sucre;2;7291;7061
1985;70;Sucre;3;7840;7472
1985;70;Sucre;4;7937;7390
1985;70;Sucre;5;8103;7597
1985;70;Sucre;6;7354;7165
1985;70;Sucre;7;7602;7361
1985;70;Sucre;8;7757;7422
1985;70;Sucre;9;6711;6498
1985;70;Sucre;10;8093;7876
1985;70;Sucre;11;6288;6128
1985;70;Sucre;12;8096;7130
1985;70;Sucre;13;7174;6943
1985;70;Sucre;14;7413;6929
1985;70;Sucre;15;7556;7749
1985;70;Sucre;16;6717;6524
1985;70;Sucre;17;6905;6782
1985;70;Sucre;18;8089;7185
1985;70;Sucre;19;5484;5277
1985;70;Sucre;20;7005;6664
1985;70;Sucre;21;4386;3771
1985;70;Sucre;22;5951;5483
1985;70;Sucre;23;4794;4820
1985;70;Sucre;24;4320;4328
1985;70;Sucre;25;4893;5166
1985;70;Sucre;26;3542;3752
1985;70;Sucre;27;3381;3712
1985;70;Sucre;28;4127;4238
1985;70;Sucre;29;2374;2557
1985;70;Sucre;30;5479;5469
1985;70;Sucre;31;1538;1513
1985;70;Sucre;32;3533;3353
1985;70;Sucre;33;2466;2572
1985;70;Sucre;34;2387;2299
1985;70;Sucre;35;4408;4241
1985;70;Sucre;36;2545;2643
1985;70;Sucre;37;2350;2432
1985;70;Sucre;38;3204;3109
1985;70;Sucre;39;1822;1790
1985;70;Sucre;40;4355;4122
1985;70;Sucre;41;932;864
1985;70;Sucre;42;2350;2047
1985;70;Sucre;43;1713;1603
1985;70;Sucre;44;1452;1367
1985;70;Sucre;45;3363;3330
1985;70;Sucre;46;1250;1209
1985;70;Sucre;47;1414;1278
1985;70;Sucre;48;1830;1970
1985;70;Sucre;49;999;1030
1985;70;Sucre;50;3336;3194
1985;70;Sucre;51;646;571
1985;70;Sucre;52;1553;1269
1985;70;Sucre;53;1107;1080
1985;70;Sucre;54;1158;1115
1985;70;Sucre;55;2185;2244
1985;70;Sucre;56;1185;954
1985;70;Sucre;57;840;710
1985;70;Sucre;58;1073;1025
1985;70;Sucre;59;534;473
1985;70;Sucre;60;2734;2600
1985;70;Sucre;61;356;269
1985;70;Sucre;62;747;692
1985;70;Sucre;63;756;699
1985;70;Sucre;64;655;585
1985;70;Sucre;65;1570;1612
1985;70;Sucre;66;572;518
1985;70;Sucre;67;484;481
1985;70;Sucre;68;572;597
1985;70;Sucre;69;288;332
1985;70;Sucre;70;1787;1791
1985;70;Sucre;71;193;193
1985;70;Sucre;72;489;409
1985;70;Sucre;73;413;350
1985;70;Sucre;74;331;311
1985;70;Sucre;75;786;835
1985;70;Sucre;76;303;243
1985;70;Sucre;77;192;161
1985;70;Sucre;78;275;306
1985;70;Sucre;79;135;145
1985;70;Sucre;80;694;792
1985;70;Sucre;81;89;90
1985;70;Sucre;82;130;123
1985;70;Sucre;83;144;120
1985;70;Sucre;84;124;138
1985;70;Sucre;85;255;365
1985;70;Sucre;86;65;76
1985;70;Sucre;87;54;69
1985;70;Sucre;88;45;56
1985;70;Sucre;89;35;32
1985;70;Sucre;90;396;601
1985;73;Tolima;0;10657;9730
1985;73;Tolima;1;10839;10212
1985;73;Tolima;2;12982;12521
1985;73;Tolima;3;13813;13618
1985;73;Tolima;4;14078;13371
1985;73;Tolima;5;14528;13788
1985;73;Tolima;6;13165;12850
1985;73;Tolima;7;13529;12921
1985;73;Tolima;8;13648;12956
1985;73;Tolima;9;12021;11890
1985;73;Tolima;10;13672;13134
1985;73;Tolima;11;11827;11473
1985;73;Tolima;12;14413;12862
1985;73;Tolima;13;12802;12339
1985;73;Tolima;14;12889;12373
1985;73;Tolima;15;12984;13013
1985;73;Tolima;16;11741;11726
1985;73;Tolima;17;12077;11733
1985;73;Tolima;18;13446;12491
1985;73;Tolima;19;9496;9713
1985;73;Tolima;20;11483;12375
1985;73;Tolima;21;7420;7862
1985;73;Tolima;22;10466;10713
1985;73;Tolima;23;9074;9449
1985;73;Tolima;24;8196;8933
1985;73;Tolima;25;9944;11017
1985;73;Tolima;26;6625;7581
1985;73;Tolima;27;6751;7570
1985;73;Tolima;28;8053;8816
1985;73;Tolima;29;5386;5830
1985;73;Tolima;30;10580;11103
1985;73;Tolima;31;3705;3696
1985;73;Tolima;32;6946;7126
1985;73;Tolima;33;5764;5519
1985;73;Tolima;34;4875;4835
1985;73;Tolima;35;9033;9425
1985;73;Tolima;36;5138;5671
1985;73;Tolima;37;4876;5009
1985;73;Tolima;38;6944;7196
1985;73;Tolima;39;4134;4141
1985;73;Tolima;40;8795;8615
1985;73;Tolima;41;2561;2210
1985;73;Tolima;42;5332;4824
1985;73;Tolima;43;4134;3924
1985;73;Tolima;44;3037;2899
1985;73;Tolima;45;7353;7021
1985;73;Tolima;46;3021;2842
1985;73;Tolima;47;3040;2992
1985;73;Tolima;48;4673;4611
1985;73;Tolima;49;2815;2761
1985;73;Tolima;50;7285;7558
1985;73;Tolima;51;1908;1740
1985;73;Tolima;52;3967;3594
1985;73;Tolima;53;3227;2868
1985;73;Tolima;54;3006;2844
1985;73;Tolima;55;5213;5271
1985;73;Tolima;56;2769;2515
1985;73;Tolima;57;2126;1908
1985;73;Tolima;58;3016;2518
1985;73;Tolima;59;1598;1377
1985;73;Tolima;60;6029;5774
1985;73;Tolima;61;1064;895
1985;73;Tolima;62;2080;1708
1985;73;Tolima;63;2076;1764
1985;73;Tolima;64;1554;1368
1985;73;Tolima;65;3789;3756
1985;73;Tolima;66;1247;1049
1985;73;Tolima;67;1268;1172
1985;73;Tolima;68;1592;1461
1985;73;Tolima;69;832;675
1985;73;Tolima;70;3282;3231
1985;73;Tolima;71;592;479
1985;73;Tolima;72;1217;1053
1985;73;Tolima;73;976;871
1985;73;Tolima;74;833;619
1985;73;Tolima;75;1829;1774
1985;73;Tolima;76;701;573
1985;73;Tolima;77;427;375
1985;73;Tolima;78;747;700
1985;73;Tolima;79;346;282
1985;73;Tolima;80;1182;1384
1985;73;Tolima;81;237;168
1985;73;Tolima;82;298;278
1985;73;Tolima;83;269;256
1985;73;Tolima;84;268;248
1985;73;Tolima;85;553;639
1985;73;Tolima;86;171;142
1985;73;Tolima;87;130;109
1985;73;Tolima;88;106;94
1985;73;Tolima;89;54;70
1985;73;Tolima;90;621;772
1985;76;Valle;0;29306;28096
1985;76;Valle;1;27979;26870
1985;76;Valle;2;32538;31554
1985;76;Valle;3;35285;34373
1985;76;Valle;4;35284;33211
1985;76;Valle;5;35677;34373
1985;76;Valle;6;33455;32774
1985;76;Valle;7;33410;32126
1985;76;Valle;8;32534;31403
1985;76;Valle;9;30674;30043
1985;76;Valle;10;32398;31456
1985;76;Valle;11;29331;28816
1985;76;Valle;12;32498;31282
1985;76;Valle;13;31465;31860
1985;76;Valle;14;32137;32839
1985;76;Valle;15;31682;34004
1985;76;Valle;16;29866;33892
1985;76;Valle;17;31037;34987
1985;76;Valle;18;34324;37481
1985;76;Valle;19;27497;32518
1985;76;Valle;20;31958;39151
1985;76;Valle;21;25217;29146
1985;76;Valle;22;32200;36765
1985;76;Valle;23;29950;33982
1985;76;Valle;24;27521;31638
1985;76;Valle;25;30112;35249
1985;76;Valle;26;22436;26486
1985;76;Valle;27;22792;26173
1985;76;Valle;28;25807;28452
1985;76;Valle;29;18552;21758
1985;76;Valle;30;29861;33791
1985;76;Valle;31;13417;14921
1985;76;Valle;32;20126;23715
1985;76;Valle;33;19691;19233
1985;76;Valle;34;16235;16846
1985;76;Valle;35;22491;25576
1985;76;Valle;36;15385;17727
1985;76;Valle;37;14499;16005
1985;76;Valle;38;18394;19963
1985;76;Valle;39;13122;13811
1985;76;Valle;40;21756;23371
1985;76;Valle;41;8083;7660
1985;76;Valle;42;14524;14811
1985;76;Valle;43;12362;12223
1985;76;Valle;44;9326;9535
1985;76;Valle;45;17344;18492
1985;76;Valle;46;8699;9302
1985;76;Valle;47;8752;9312
1985;76;Valle;48;11719;12708
1985;76;Valle;49;8581;9028
1985;76;Valle;50;16415;18674
1985;76;Valle;51;6057;5716
1985;76;Valle;52;10185;10419
1985;76;Valle;53;8739;8635
1985;76;Valle;54;8313;8758
1985;76;Valle;55;12029;13120
1985;76;Valle;56;7716;7859
1985;76;Valle;57;6238;5962
1985;76;Valle;58;7382;7571
1985;76;Valle;59;4842;4414
1985;76;Valle;60;12456;13296
1985;76;Valle;61;3162;2914
1985;76;Valle;62;5436;5253
1985;76;Valle;63;5301;4979
1985;76;Valle;64;4491;4502
1985;76;Valle;65;8240;9118
1985;76;Valle;66;3199;3212
1985;76;Valle;67;3474;3431
1985;76;Valle;68;3711;3910
1985;76;Valle;69;2181;2203
1985;76;Valle;70;6303;7036
1985;76;Valle;71;1682;1542
1985;76;Valle;72;2916;2851
1985;76;Valle;73;2398;2474
1985;76;Valle;74;2154;2180
1985;76;Valle;75;4004;4452
1985;76;Valle;76;1817;1967
1985;76;Valle;77;1174;1154
1985;76;Valle;78;1760;1889
1985;76;Valle;79;1019;1041
1985;76;Valle;80;2297;3174
1985;76;Valle;81;647;675
1985;76;Valle;82;867;1021
1985;76;Valle;83;731;865
1985;76;Valle;84;664;833
1985;76;Valle;85;1362;1838
1985;76;Valle;86;455;664
1985;76;Valle;87;309;438
1985;76;Valle;88;258;344
1985;76;Valle;89;187;273
1985;76;Valle;90;1353;2429
1985;81;Arauca;0;863;772
1985;81;Arauca;1;694;681
1985;81;Arauca;2;939;830
1985;81;Arauca;3;921;893
1985;81;Arauca;4;918;897
1985;81;Arauca;5;995;879
1985;81;Arauca;6;846;854
